08/07/2021,Thursday,16,99,9,3,15,50,8,46,5,10,45,123,57,5645,55,4911,77,456,71,139,68,139,57,89,60,0,35,44,0,0,4,0,0,1,0,3,15,2,0,0,6,1,1,3,0,0,0,0,3,8,75,22,7,6,1,0,0,0,0,8,65,11,5,10,0,0,0,0,2,19,66,10,2,13,7,0,0,0,4,29,312,56,15,48,33,0,0,0,1,40,824,88,47,37,38,0,0,0,0,15,1391,127,28,12,10,0,0,0,0,3,1224,96,20,5,0,0,0,0,0,1,620,32,14,0,0,0,0,0,0,0,242,10,0,2,0,0,0,0,0,0,71,3,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2021,Thursday,17,270,7,20,6,76,7,174,7,51,26,180,43,5959,55,5296,77,473,70,110,68,80,59,100,62,18,68,135,11,1,5,0,0,0,0,2,4,39,1,0,36,9,0,1,2,0,4,0,17,6,83,9,7,6,7,0,0,0,18,57,87,11,1,4,1,0,0,0,0,78,54,18,4,11,4,0,0,0,4,34,332,69,6,12,14,0,0,0,0,4,802,97,32,25,41,0,0,0,0,0,1541,143,41,19,26,0,0,0,0,0,1331,65,15,2,5,0,0,0,0,0,717,35,4,0,0,0,0,0,0,0,247,6,0,0,0,0,0,0,0,0,53,7,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2021,Thursday,18,332,6,8,5,122,6,202,7,42,31,177,44,6587,53,5961,77,462,70,119,69,45,50,103,66,8,112,170,0,0,3,0,0,0,0,0,8,32,1,5,20,6,0,4,5,0,2,0,17,3,91,24,4,5,2,0,0,0,20,44,112,7,3,8,0,0,0,0,4,74,111,21,5,7,0,0,0,0,0,47,385,59,13,5,5,0,0,0,0,4,1073,95,37,8,52,0,0,0,0,0,1658,110,32,0,34,0,0,0,0,0,1414,76,17,7,5,0,0,0,0,0,699,44,4,1,0,0,0,0,0,0,285,11,0,0,0,0,0,0,0,0,88,9,2,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2021,Thursday,19,215,6,24,6,78,5,113,8,29,42,136,60,6302,56,5923,75,290,69,49,72,40,65,102,61,21,76,88,0,2,1,0,0,0,0,3,2,21,0,0,34,0,1,4,0,0,0,0,0,0,71,8,0,0,6,0,0,4,16,10,94,9,0,0,1,0,0,0,8,17,133,4,0,0,0,0,0,0,2,44,431,35,8,4,31,0,0,0,3,27,1174,99,8,23,52,0,0,0,0,18,1722,89,23,5,11,0,0,0,0,18,1416,29,5,0,1,0,0,0,0,0,557,10,3,0,0,0,0,0,0,0,211,3,1,0,0,0,0,0,0,0,51,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2021,Thursday,20,272,6,8,5,88,7,176,7,24,32,220,51,4659,50,4416,73,219,69,12,68,12,38,99,61,8,78,148,0,4,0,0,0,0,0,0,4,20,4,4,26,0,0,0,2,0,4,8,8,0,64,4,0,4,1,0,0,0,4,11,78,7,0,0,0,0,2,0,8,76,124,4,0,8,8,0,0,0,0,87,561,46,4,0,32,0,0,0,0,26,930,46,0,0,36,0,0,0,0,10,1159,47,8,0,20,0,0,0,0,2,922,53,0,0,0,0,0,0,0,0,366,12,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2021,Thursday,21,225,8,10,7,71,6,144,11,37,28,41,44,2589,51,2481,66,66,68,7,69,35,52,62,51,9,66,104,4,5,3,0,0,0,0,0,4,11,1,0,30,0,0,1,0,1,0,20,21,5,70,0,0,1,1,0,0,2,4,1,54,4,0,0,10,0,1,7,4,7,186,0,0,8,18,0,0,0,3,18,454,11,0,21,25,0,0,0,0,5,640,21,4,3,4,0,0,0,0,0,649,22,3,1,2,0,0,0,0,0,299,3,0,0,2,0,0,0,0,0,70,5,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2021,Thursday,22,224,6,1,5,82,5,141,7,13,28,50,43,1363,51,1316,68,34,64,6,65,7,58,44,51,1,79,130,3,0,5,0,0,0,0,0,3,7,1,3,7,0,0,0,0,0,0,1,1,4,33,1,0,0,2,0,0,0,5,9,30,0,0,0,3,0,0,2,3,19,94,2,0,1,14,0,0,1,0,12,200,11,3,3,18,0,0,0,0,3,325,6,0,3,6,0,0,0,0,0,314,13,3,0,0,0,0,0,0,0,196,1,0,0,0,0,0,0,0,0,84,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2021,Thursday,23,30,4,0,0,17,5,13,8,0,0,0,0,105,41,96,65,6,75,3,65,0,0,0,0,0,17,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,5,27,8,0,0,6,5,21,19,3,35,9,45,133,41,118,49,9,38,3,55,3,65,21,46,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,3,3,3,9,6,0,0,6,0,0,0,0,3,26,3,0,0,6,0,0,3,0,3,25,0,3,0,9,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,6,123,6,0,0,15,6,108,12,21,31,21,60,553,44,491,66,38,59,9,42,15,55,54,49,0,13,78,0,0,3,0,0,0,0,0,2,3,0,0,4,0,0,0,0,0,0,9,9,0,24,0,3,0,8,0,0,14,12,0,30,11,0,3,5,0,0,4,0,3,30,3,3,0,7,0,0,0,0,6,51,3,3,9,25,0,0,0,0,11,146,12,0,0,7,0,0,0,0,1,110,3,0,3,2,0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,7,375,5,0,0,47,6,328,8,105,29,37,48,1430,52,1240,75,134,71,15,72,41,44,113,55,0,42,244,5,0,0,0,0,2,4,0,4,64,5,2,10,8,0,5,2,0,1,15,38,2,31,1,0,6,8,0,0,5,52,4,16,0,0,8,6,0,0,0,5,15,65,4,1,3,4,0,0,0,0,5,89,16,2,6,33,0,0,0,0,6,207,20,3,4,43,0,0,0,0,3,348,44,3,5,12,0,0,0,0,0,263,24,6,2,1,0,0,0,0,0,123,11,0,0,0,0,0,0,0,0,57,3,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,8,194,4,0,0,68,7,126,6,88,33,67,61,3851,52,3325,74,376,67,47,57,103,59,127,58,0,56,115,6,0,3,0,0,2,0,0,12,10,3,0,8,2,4,2,0,0,0,1,19,0,86,12,4,0,3,0,0,0,38,0,33,9,0,8,3,0,0,0,18,12,119,14,6,15,9,0,0,0,4,19,276,66,6,29,69,0,0,0,0,23,641,93,15,12,28,0,0,0,0,9,953,113,6,26,13,0,0,0,0,4,745,48,6,9,2,0,0,0,0,0,331,19,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,9,106,4,0,0,34,5,72,8,46,32,62,53,5289,58,4488,78,542,72,82,80,177,59,172,58,0,34,51,0,0,4,0,0,0,0,0,0,21,0,0,14,2,0,2,8,0,0,0,20,0,61,13,0,18,6,0,0,0,18,4,39,7,0,8,10,0,0,0,8,26,89,33,0,13,12,0,0,0,0,16,256,40,1,22,34,0,0,0,0,12,686,135,15,64,77,0,0,0,0,4,1124,146,28,50,21,0,0,0,0,0,1263,102,22,0,4,0,0,0,0,0,659,36,16,0,0,0,0,0,0,0,203,21,0,0,0,0,0,0,0,0,75,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,10,160,6,11,8,38,5,111,6,19,33,114,51,4418,54,3620,76,529,70,80,67,189,56,124,61,8,38,95,0,3,3,4,0,0,0,3,0,16,2,0,11,8,1,4,0,0,0,0,3,4,82,11,0,10,1,0,0,0,12,12,56,19,0,11,4,0,0,0,1,30,64,11,1,52,2,0,0,0,1,42,246,49,16,38,48,0,0,0,0,16,642,128,36,28,56,0,0,0,0,5,1037,163,19,33,13,0,0,0,0,1,916,85,5,11,0,0,0,0,0,1,386,37,2,1,0,0,0,0,0,0,154,12,0,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,11,112,6,4,5,35,5,73,9,12,30,80,51,3948,53,3202,78,484,68,112,63,150,57,91,62,4,34,48,0,0,0,0,0,0,0,0,1,24,0,0,16,11,5,9,0,0,0,1,6,0,64,23,9,9,2,0,0,0,6,13,41,5,0,5,3,0,0,0,0,25,74,15,7,20,7,0,0,0,0,26,203,86,24,44,14,0,0,0,0,13,493,125,22,22,46,0,0,0,0,3,821,100,20,29,19,0,0,0,0,0,778,61,17,12,0,0,0,0,0,0,463,41,8,0,0,0,0,0,0,0,191,17,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,12,85,6,0,0,28,8,57,9,32,45,104,66,4945,53,4201,74,487,66,86,64,171,60,95,60,0,20,33,0,0,0,0,0,0,0,0,8,24,4,0,28,16,8,16,0,0,0,0,0,0,93,14,4,3,1,0,0,0,8,3,71,15,0,11,2,0,0,0,12,19,101,23,4,19,12,0,0,0,4,18,308,82,8,38,32,0,0,0,0,21,919,144,16,19,36,0,0,0,0,27,1152,93,34,32,8,0,0,0,4,4,850,54,7,21,4,0,0,0,0,8,443,38,5,8,0,0,0,0,0,4,151,8,0,4,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,13,80,6,6,5,30,5,44,7,25,38,229,52,5338,56,4592,78,439,74,127,68,180,58,91,64,6,30,36,0,0,3,0,0,3,0,0,0,8,5,15,19,1,3,16,0,0,0,0,4,4,92,12,8,8,1,0,0,0,8,18,70,1,0,8,2,0,0,0,0,54,61,27,16,19,1,0,0,0,2,71,325,30,13,28,20,0,0,0,6,47,634,88,19,37,52,0,0,0,0,12,1187,128,23,39,11,0,0,0,0,4,1151,82,28,17,4,0,0,0,0,4,663,52,13,5,0,0,0,0,0,0,264,18,4,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,14,76,4,0,0,24,5,52,7,4,35,192,51,5110,57,4388,80,430,72,108,69,184,64,92,66,0,24,44,0,4,0,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,66,14,0,4,0,0,0,0,4,8,78,14,4,4,0,0,0,0,0,78,77,24,12,32,4,0,0,0,0,68,224,32,13,33,12,0,0,0,0,30,584,79,31,52,50,0,0,0,0,4,1112,136,20,22,22,0,0,0,0,0,1060,92,16,32,2,0,0,0,0,0,730,19,8,5,2,0,0,0,0,0,332,8,4,0,0,0,0,0,0,0,84,8,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,15,52,4,0,0,27,6,25,7,8,20,172,54,4951,54,4239,77,405,72,109,67,198,54,92,65,0,23,21,0,4,4,4,0,8,0,0,4,4,4,0,37,0,4,8,0,0,0,0,4,0,50,0,12,12,0,0,0,0,0,12,68,5,0,16,0,0,0,0,0,68,99,23,12,36,0,0,0,0,0,31,254,45,16,20,25,0,0,0,0,25,636,105,13,59,38,0,0,0,0,32,1168,94,16,27,29,0,0,0,0,0,1013,76,12,8,0,0,0,0,0,0,579,29,12,4,0,0,0,0,0,0,279,24,10,0,0,0,0,0,0,0,44,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,16,128,4,0,0,40,6,88,6,24,47,152,49,5512,54,4700,77,552,71,132,67,128,56,88,65,0,36,84,0,8,4,0,4,0,0,0,4,0,0,0,12,0,4,0,0,0,0,4,0,0,72,8,0,16,0,0,0,0,4,24,80,8,0,12,0,0,0,0,12,36,56,20,8,12,0,0,0,0,8,60,251,56,24,32,28,0,0,0,0,20,773,152,32,32,40,0,0,0,0,4,1543,189,40,8,12,0,0,0,0,0,1105,87,8,15,8,0,0,0,0,0,532,28,4,1,0,0,0,0,0,0,220,4,4,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,17,289,13,3,25,81,6,205,8,25,26,208,42,6021,53,5245,76,550,68,136,66,90,57,83,65,0,71,154,7,0,4,0,3,0,0,0,10,46,0,8,23,4,1,3,0,3,0,5,6,17,104,2,4,0,2,0,0,0,8,58,74,16,4,13,5,0,0,0,4,71,96,30,7,12,0,0,0,0,0,50,346,102,20,20,6,0,0,0,0,4,978,146,34,24,39,0,0,0,0,0,1402,138,27,13,30,0,0,0,0,0,1288,75,32,5,0,0,0,0,0,0,679,18,4,0,1,0,0,0,0,0,194,18,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,18,325,7,16,6,125,6,184,8,39,22,225,44,6445,55,5853,77,470,69,94,67,28,63,108,64,14,114,139,14,10,0,0,0,0,0,2,7,43,3,4,10,5,0,4,1,0,4,2,8,0,76,16,4,4,6,0,0,0,8,66,78,9,0,0,0,0,0,0,6,72,56,15,5,0,1,0,0,0,0,58,389,80,12,4,10,0,0,0,0,10,1256,111,33,0,65,0,0,0,0,4,1665,125,28,5,17,0,0,0,0,0,1244,68,10,5,8,0,0,0,0,1,717,27,2,5,0,0,0,0,0,0,284,10,0,1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,19,324,6,39,5,120,6,165,6,29,53,296,56,5648,53,5280,75,272,68,64,65,32,58,121,61,39,111,148,0,1,4,0,0,0,0,0,8,17,0,0,28,3,0,0,7,0,0,0,0,4,63,5,0,0,2,0,1,0,3,45,84,8,0,0,4,0,0,0,12,66,119,4,6,2,1,0,0,0,8,69,542,54,11,22,42,0,0,0,1,66,1147,84,27,4,32,0,0,0,4,19,1244,69,20,4,23,0,0,0,1,22,1111,18,0,0,6,0,0,0,0,0,611,22,0,0,4,0,0,0,0,0,232,5,0,0,0,0,0,0,0,4,69,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,20,223,8,31,10,81,5,111,8,18,46,269,47,4608,53,4332,74,183,72,56,74,37,47,101,61,15,77,98,0,0,8,0,0,0,0,16,4,5,0,4,9,0,0,4,0,0,0,1,4,0,94,0,4,4,0,0,0,7,2,55,112,4,0,8,4,0,0,0,0,106,99,8,0,0,4,0,0,0,12,92,358,22,0,12,28,0,0,0,0,12,917,46,16,5,53,0,0,0,0,0,1162,48,15,4,12,0,0,0,0,0,932,36,13,0,0,0,0,0,0,0,398,11,8,0,0,0,0,0,0,0,163,8,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,21,301,7,33,5,54,6,214,9,12,28,81,42,3480,56,3352,66,103,71,8,90,17,51,77,53,32,50,183,4,10,0,0,0,0,0,1,4,7,0,4,49,0,0,0,0,0,0,11,0,1,97,0,0,0,4,0,0,0,4,5,96,0,0,1,1,0,0,6,4,31,275,8,0,10,22,0,0,7,0,25,524,16,0,4,34,0,0,0,0,4,801,23,0,0,15,0,0,0,0,1,900,26,0,0,1,0,0,0,0,0,402,19,4,2,0,0,0,0,0,0,146,11,4,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,22,196,6,3,5,34,5,159,9,0,0,55,50,2130,41,2039,65,54,59,24,45,13,38,54,52,3,34,137,0,1,0,0,0,0,0,0,0,12,0,1,25,0,0,4,0,0,0,0,0,0,58,3,4,0,6,0,0,0,0,3,60,5,4,2,0,0,0,5,0,22,162,10,3,2,7,0,0,5,0,20,365,8,13,5,33,0,0,0,0,8,531,14,0,0,7,0,0,0,0,0,511,8,0,0,1,0,0,0,0,0,227,6,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2021,Friday,23,0,0,0,0,0,0,0,0,0,0,4,43,171,13,171,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2021,Saturday,5,9,2,0,0,0,0,9,5,6,15,2,65,170,41,155,48,3,55,3,45,9,55,12,50,0,0,9,3,0,6,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,30,0,3,0,6,0,0,0,0,0,39,3,0,0,6,0,0,0,0,2,18,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2021,Saturday,6,90,6,0,0,9,5,81,12,21,31,18,47,401,44,358,59,25,49,6,65,12,45,36,52,0,9,60,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,9,0,22,0,0,3,0,0,0,18,12,6,19,9,0,0,6,0,0,0,0,3,28,6,0,3,6,0,0,0,0,9,70,3,3,6,20,0,0,0,0,0,112,6,0,0,1,0,0,0,0,0,69,1,3,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2021,Saturday,7,396,6,0,0,36,8,360,9,89,29,21,51,899,48,762,65,89,56,15,71,33,49,95,52,0,29,286,6,0,2,0,0,0,0,0,5,23,1,0,11,1,0,0,3,0,1,38,38,0,15,13,0,7,0,0,1,12,40,0,34,7,0,0,7,0,0,1,4,10,57,11,0,7,29,0,0,0,0,9,146,17,1,12,39,0,0,0,0,2,220,21,8,6,12,0,0,0,0,0,177,14,3,0,5,0,0,0,0,0,45,2,2,1,0,0,0,0,0,0,29,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2021,Saturday,8,193,6,0,0,34,7,159,10,163,33,47,57,2011,52,1670,72,196,64,49,57,96,65,102,57,0,27,125,0,0,0,0,3,0,0,0,7,15,0,0,24,0,0,0,0,0,0,5,47,0,56,4,3,4,1,0,0,10,98,0,20,11,3,0,5,0,0,0,18,5,66,12,8,16,17,0,0,4,0,26,174,47,3,8,39,0,0,0,0,16,354,52,17,32,36,0,0,0,0,0,425,44,6,25,2,0,0,0,0,0,306,20,6,6,2,0,0,0,0,0,152,6,0,5,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2021,Saturday,9,205,7,1,5,105,7,99,10,245,31,133,44,2953,56,2448,78,378,66,32,76,95,61,103,56,1,90,70,1,8,0,1,0,0,0,0,11,12,8,4,12,2,0,0,1,0,0,11,85,8,51,14,0,0,2,0,4,6,144,11,37,12,0,12,8,0,0,0,7,42,45,10,1,12,0,0,0,0,0,57,132,82,7,20,60,0,0,0,0,3,415,83,0,25,24,0,0,0,0,0,645,117,8,15,8,0,0,0,0,0,601,45,11,7,0,0,0,0,0,0,289,0,5,4,0,0,0,0,0,0,157,6,0,0,0,0,0,0,0,0,48,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2021,Saturday,10,141,5,7,5,37,5,97,6,91,30,88,48,3413,56,2833,76,366,70,73,71,141,63,103,58,7,37,89,0,0,2,0,0,0,0,0,0,8,0,0,14,11,4,5,2,0,0,0,50,0,100,4,0,4,0,0,0,0,41,13,70,12,2,0,5,0,0,0,0,40,73,27,3,12,12,0,0,0,0,35,187,32,8,40,45,0,0,0,0,0,330,66,1,36,23,0,0,0,0,0,782,99,35,20,12,0,0,0,0,0,701,78,16,19,4,0,0,0,0,0,392,28,0,5,0,0,0,0,0,0,141,1,4,0,0,0,0,0,0,0,33,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
