dia,mes,año,hora,dia_semana,interseccion,tipo_accidente,causa_accidente,lesionados,fallecidos,num_resp,num_afect
27,4,2019,16,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque de Reversa,Viro indevidamente,0,0,1,1
21,4,2017,16,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
16,1,2015,16,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
23,2,2019,16,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
5,3,2015,16,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque de Crucero,No respeto semáforo,0,0,1,1
3,12,2015,16,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
23,2,2017,16,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
13,8,2018,16,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
10,12,2015,16,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Otros,0,0,1,0
24,9,2019,16,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
29,11,2016,16,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
23,6,2019,16,Domingo,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
19,4,2017,16,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
30,9,2015,17,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Distracción,0,0,1,0
23,11,2017,17,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
22,9,2016,17,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
12,2,2016,17,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
15,6,2016,17,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
2,8,2016,17,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
22,3,2019,17,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
15,4,2015,17,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
7,7,2015,17,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,NA,NA,0,0,1,1
19,6,2017,17,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
19,12,2017,17,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
24,10,2018,17,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
13,12,2016,17,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
2,7,2018,17,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
23,2,2017,17,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
10,11,2015,17,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,NA,NA,0,0,1,1
22,3,2016,17,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Otros,0,0,1,0
25,3,2018,17,Domingo,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
17,8,2015,17,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
30,8,2017,17,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
23,9,2015,17,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
31,12,2015,17,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
18,10,2019,17,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
23,2,2016,18,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,3
7,5,2016,18,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
30,7,2018,18,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque de Crucero,No respeto alto,0,0,1,1
27,5,2017,18,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Distracción,0,0,1,0
20,7,2018,18,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
27,2,2017,18,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
14,6,2017,18,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
18,11,2017,18,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
11,3,2015,18,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
4,12,2018,18,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
2,2,2018,18,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
22,1,2018,18,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,Mal Estacionado,0,0,1,1
2,6,2015,18,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,3
23,3,2015,18,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,NA,NA,0,0,1,1
1,6,2016,18,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
24,1,2017,18,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
22,8,2019,18,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
31,7,2017,18,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
24,1,2018,18,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
15,4,2019,18,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
10,6,2018,19,Domingo,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
25,4,2016,19,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
2,6,2015,19,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
16,7,2015,19,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
21,9,2015,19,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
6,9,2018,19,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,Otros,0,0,1,1
16,6,2017,19,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
8,2,2016,19,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
9,3,2017,19,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
31,8,2015,19,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
24,10,2015,19,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Distracción,0,0,1,0
31,12,2015,19,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
17,7,2015,19,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
4,9,2017,19,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
27,3,2015,19,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
15,4,2015,19,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
30,3,2017,19,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
10,12,2018,19,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
8,7,2015,19,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
8,7,2015,19,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
22,5,2015,19,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
30,6,2018,19,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
21,4,2015,19,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
24,10,2016,20,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
21,5,2015,20,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
16,6,2016,20,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
26,8,2016,20,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
19,5,2017,20,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
8,3,2018,20,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
23,9,2019,20,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
8,3,2016,20,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
31,10,2018,20,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
15,5,2018,20,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
4,4,2015,20,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Viro indevidamente,0,0,1,0
28,11,2019,20,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
7,11,2015,20,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,3
22,8,2019,21,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
3,2,2017,21,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
8,2,2016,21,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Otros,0,0,1,1
8,7,2019,21,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque de Crucero,Viro indevidamente,0,0,1,1
23,6,2019,21,Domingo,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
13,2,2016,21,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
10,11,2017,21,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
25,12,2015,21,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Distracción,0,0,1,0
10,1,2016,22,Domingo,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Exceso de velocidad,1,0,1,0
19,5,2017,22,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
19,9,2019,22,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
17,6,2015,22,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Otros,0,0,1,0
24,6,2017,22,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
9,11,2018,23,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
9,8,2015,23,Domingo,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
12,8,2019,23,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Viro indevidamente,0,0,1,1
7,12,2017,23,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
3,9,2017,23,Domingo,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,Otros,0,0,1,1
3,9,2015,23,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Viro indevidamente,0,0,1,0
11,10,2015,23,Domingo,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Otros,0,0,1,1
17,1,2020,7,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Distracción,0,0,1,1
21,1,2020,7,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
6,1,2020,9,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
29,1,2020,9,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
28,2,2020,9,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
10,7,2020,9,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
29,6,2020,10,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
16,12,2020,10,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
16,12,2020,10,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
23,1,2020,11,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
21,5,2020,11,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,2
10,7,2020,11,Viernes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,Mal Estacionado,0,0,1,1
14,12,2020,11,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
20,4,2020,12,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
21,5,2020,13,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
16,12,2020,13,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
7,11,2020,14,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
3,10,2020,15,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
29,11,2020,15,Domingo,Lazaro Cardenas con Pedro Ramirez Vazquez,Estrellamiento,Distracción,0,0,1,0
21,12,2020,15,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
12,1,2020,16,Domingo,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
12,1,2020,16,Domingo,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,2
29,4,2020,16,Miércoles,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
3,9,2020,16,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
22,12,2020,16,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque Lateral,Invadir carril,0,0,1,1
12,3,2020,17,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
29,8,2020,17,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
5,11,2020,17,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Choque de Crucero,Distracción,0,0,1,1
9,1,2020,18,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
16,1,2020,19,Jueves,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
26,10,2020,19,Lunes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
10,11,2020,19,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
24,10,2020,20,Sábado,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
11,2,2020,21,Martes,Lazaro Cardenas con Pedro Ramirez Vazquez,Alcance,No guardo distancia,0,0,1,1
30,1,2016,16,Sábado,Lazaro Cardenas con Plutarco Elias Calles,Choque Lateral,Invadir carril,0,0,1,1
7,10,2016,13,Viernes,Lazaro Cardenas con Priv. Parte Aguas,Estrellamiento,Distracción,0,0,1,0
11,4,2019,19,Jueves,Lazaro Cardenas con Priv. San Roberto,Choque Lateral,Invadir carril,0,0,1,1
20,1,2015,10,Martes,Lazaro Cardenas con Privada Villas De Santa Engracia,Choque de Crucero,No respeto alto,0,0,1,1
5,5,2016,16,Jueves,Lazaro Cardenas con Privada Villas De Santa Engracia,Choque de Reversa,Viro indevidamente,0,0,1,1
15,2,2015,6,Domingo,Lazaro Cardenas con Profra. Rosa Gomez,Alcance,No guardo distancia,0,0,1,1
22,9,2019,3,Domingo,Lazaro Cardenas con Real San Agustin,Estrellamiento,Otros,0,0,1,0
9,7,2015,7,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
17,11,2017,8,Viernes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
15,11,2017,8,Miércoles,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
7,6,2017,9,Miércoles,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
26,4,2016,9,Martes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
30,8,2016,9,Martes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
8,12,2016,9,Jueves,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
8,12,2016,10,Jueves,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
8,12,2016,10,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
22,6,2018,12,Viernes,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
7,12,2017,12,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
8,12,2016,12,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
12,6,2016,13,Domingo,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
4,6,2016,13,Sábado,Lazaro Cardenas con Real San Agustin,Estrellamiento,Distracción,0,0,1,0
26,10,2017,13,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
17,5,2018,14,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
1,3,2018,15,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
13,11,2016,15,Domingo,Lazaro Cardenas con Real San Agustin,Choque Diverso,Otros,0,0,1,0
2,10,2016,15,Domingo,Lazaro Cardenas con Real San Agustin,Choque Diverso,Distracción,0,0,1,1
20,9,2017,16,Miércoles,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
26,10,2017,16,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
25,5,2018,17,Viernes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
20,7,2019,17,Sábado,Lazaro Cardenas con Real San Agustin,Estrellamiento,Viro indevidamente,0,0,1,1
26,6,2018,18,Martes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,2
26,10,2018,18,Viernes,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
26,10,2017,18,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
26,10,2018,19,Viernes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
16,7,2018,19,Lunes,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
23,11,2017,19,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
7,12,2017,19,Jueves,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
8,11,2017,20,Miércoles,Lazaro Cardenas con Real San Agustin,Estrellamiento,Otros,0,0,1,1
20,6,2018,20,Miércoles,Lazaro Cardenas con Real San Agustin,Choque Diverso,Distracción,0,0,1,1
21,7,2020,11,Martes,Lazaro Cardenas con Real San Agustin,Choque Diverso,Viro indevidamente,0,0,1,1
28,2,2020,17,Viernes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
28,2,2020,17,Viernes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,2
24,2,2020,18,Lunes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
8,8,2015,0,Sábado,Lazaro Cardenas con Real San Agustin,Estrellamiento,Distracción,0,0,1,0
8,1,2016,6,Viernes,Lazaro Cardenas con Real San Agustin,Estrellamiento,Dormitando,1,0,1,0
23,11,2017,7,Jueves,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
15,6,2015,8,Lunes,Lazaro Cardenas con Real San Agustin,Atropello,Otros,1,0,1,0
6,5,2017,8,Sábado,Lazaro Cardenas con Real San Agustin,Estrellamiento,Otros,0,0,1,0
6,7,2015,8,Lunes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
29,8,2018,8,Miércoles,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
30,11,2018,8,Viernes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
26,10,2017,8,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
2,6,2017,8,Viernes,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
30,7,2016,8,Sábado,Lazaro Cardenas con Real San Agustin,Estrellamiento,Otros,0,0,1,1
3,4,2019,9,Miércoles,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
6,12,2017,9,Miércoles,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
30,7,2016,9,Sábado,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
5,10,2015,10,Lunes,Lazaro Cardenas con Real San Agustin,Atropello,Otros,2,0,1,0
15,2,2019,10,Viernes,Lazaro Cardenas con Real San Agustin,Estrellamiento,Invadir carril,0,0,1,1
21,10,2017,10,Sábado,Lazaro Cardenas con Real San Agustin,Choque de Reversa,Otros,0,0,1,1
7,3,2015,10,Sábado,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
20,1,2015,10,Martes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
8,4,2017,11,Sábado,Lazaro Cardenas con Real San Agustin,Alcance,Otros,0,0,1,1
26,10,2017,11,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
23,8,2017,11,Miércoles,Lazaro Cardenas con Real San Agustin,Choque de Crucero,No respeto alto,0,0,1,1
2,9,2017,11,Sábado,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
8,8,2018,11,Miércoles,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
22,10,2015,11,Jueves,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
7,4,2016,12,Jueves,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
11,3,2015,12,Miércoles,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
24,7,2017,13,Lunes,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
12,6,2019,13,Miércoles,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
3,4,2016,13,Domingo,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
10,11,2018,14,Sábado,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
17,4,2015,14,Viernes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
25,5,2017,14,Jueves,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
31,1,2016,14,Domingo,Lazaro Cardenas con Real San Agustin,Estrellamiento,Distracción,0,0,1,0
7,9,2015,14,Lunes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
16,3,2019,14,Sábado,Lazaro Cardenas con Real San Agustin,Estrellamiento,Exceso de velocidad,0,0,1,0
11,6,2016,15,Sábado,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
29,5,2015,15,Viernes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
24,9,2018,15,Lunes,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
12,5,2015,15,Martes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
2,9,2017,15,Sábado,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
6,12,2019,15,Viernes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,2
3,12,2015,15,Jueves,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
2,6,2017,15,Viernes,Lazaro Cardenas con Real San Agustin,Alcance,No guardo distancia,0,0,1,1
27,11,2018,16,Martes,Lazaro Cardenas con Real San Agustin,Choque Lateral,Invadir carril,0,0,1,1
13,5,2017,16,Sábado,Lazaro Cardenas con Real San Agustin,Alcance,Distracción,0,0,1,1
